,ID,Date,Time,Event,Status,Latitude,Longitude,MaxWind
0,CP022014,"[20141013, 20141013, 20141013, 20141014, 20141014, 20141014, 20141014, 20141015, 20141015, 20141015, 20141015, 20141016, 20141016, 20141016, 20141016, 20141017, 20141017, 20141017, 20141017, 20141018, 20141018, 20141018, 20141018, 20141019, 20141019, 20141019, 20141019, 20141020, 20141020, 20141020, 20141020, 20141021, 20141021, 20141021, 20141021, 20141022, 20141022, 20141022, 20141022, 20141023, 20141023, 20141023, 20141023, 20141024, 20141024, 20141024, 20141024, 20141025, 20141025, 20141025, 20141025, 20141026, 20141026, 20141026]","[600, 1200, 1800, 0, 600, 1200, 1800, 0, 600, 1200, 1800, 0, 600, 1200, 1800, 0, 600, 1200, 1800, 0, 600, 1200, 1800, 0, 600, 1200, 1800, 0, 600, 1200, 1800, 0, 600, 1200, 1800, 0, 600, 1200, 1800, 0, 600, 1200, 1800, 0, 600, 1200, 1800, 0, 600, 1200, 1800, 0, 600, 1200]","['  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ']","[' LO', ' LO', ' TD', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' HU', ' HU', ' HU', ' HU', ' HU', ' HU', ' HU', ' HU', ' HU', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' TS', ' HU', ' HU', ' HU', ' HU', ' TS', ' TS', ' EX']","[11.8, 12.2, 12.3, 12.7, 13.0, 13.5, 13.8, 14.0, 14.1, 14.2, 14.3, 14.1, 14.0, 14.0, 14.1, 14.4, 14.9, 15.4, 16.0, 16.6, 17.5, 18.2, 19.0, 19.6, 20.1, 20.6, 20.7, 20.7, 20.7, 20.7, 20.6, 20.5, 20.8, 20.8, 20.9, 21.6, 22.0, 22.6, 23.4, 24.4, 25.5, 26.3, 26.7, 27.1, 27.6, 28.2, 28.9, 30.2, 31.7, 33.4, 35.0, 37.0, 39.1, 41.2]","[140.9, 141.9, 142.2, 142.3, 142.7, 143.3, 143.9, 144.6, 145.3, 146.1, 147.0, 148.0, 148.9, 149.7, 150.5, 151.4, 152.5, 153.7, 154.8, 156.2, 157.0, 157.7, 158.5, 158.9, 159.2, 159.6, 160.2, 160.9, 161.8, 162.7, 163.4, 164.0, 164.4, 165.4, 165.7, 166.1, 166.8, 167.1, 167.3, 167.7, 168.2, 169.1, 169.5, 169.9, 170.2, 169.9, 169.6, 168.5, 166.8, 164.6, 162.5, 159.1, 154.9, 150.2]","[25.0, 25.0, 30.0, 35.0, 40.0, 45.0, 55.0, 55.0, 60.0, 60.0, 60.0, 55.0, 50.0, 50.0, 50.0, 50.0, 55.0, 60.0, 65.0, 70.0, 75.0, 70.0, 70.0, 70.0, 70.0, 70.0, 65.0, 60.0, 60.0, 60.0, 55.0, 50.0, 45.0, 40.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 40.0, 45.0, 45.0, 45.0, 45.0, 50.0, 55.0, 65.0, 65.0, 65.0, 65.0, 60.0, 55.0, 50.0]"
